id_municipio,municipio_nome,id_pjreg,pjreg_nome
3502606,Aparecida d'Oeste,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3502705,Apiaí,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3502754,Araçariguama,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3502804,Araçatuba,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3502903,Araçoiaba da Serra,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3503000,Aramina,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3503109,Arandu,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3503158,Arapeí,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3503208,Araraquara,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3503307,Araras,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3503356,Arco-Íris,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3503406,Arealva,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3503505,Areias,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3503604,Areiópolis,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3503703,Ariranha,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3503802,Artur Nogueira,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3503901,Arujá,8,Promotoria de Justiça Regional do Meio Ambiente do Cabeceiras
3503950,Aspásia,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3504008,Assis,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3504107,Atibaia,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3504206,Auriflama,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3504305,Avaí,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3504404,Avanhandava,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3504503,Avaré,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3504602,Bady Bassitt,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3504701,Balbinos,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3504800,Bálsamo,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3504909,Bananal,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3505005,Barão de Antonina,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3505104,Barbosa,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3505203,Bariri,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3505302,Barra Bonita,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3505351,Barra do Chapéu,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3505401,Barra do Turvo,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3505500,Barretos,13,Promotoria de Justiça Regional do Meio Ambiente do Baixo Pardo/Grande
3505609,Barrinha,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3505708,Barueri,22,Promotoria de Justiça Regional do Meio Ambiente do Cotia/Pirapora
3505807,Bastos,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3505906,Batatais,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3506003,Bauru,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3506102,Bebedouro,13,Promotoria de Justiça Regional do Meio Ambiente do Baixo Pardo/Grande
3506201,Bento de Abreu,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3506300,Bernardino de Campos,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3506359,Bertioga,4,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul/ Baixada
3506409,Bilac,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3506508,Birigui,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3506607,Biritiba-Mirim,8,Promotoria de Justiça Regional do Meio Ambiente do Cabeceiras
3506706,Boa Esperança do Sul,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3506805,Bocaina,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3506904,Bofete,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3507001,Boituva,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3507100,Bom Jesus dos Perdões,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3507159,Bom Sucesso de Itararé,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3507209,Borá,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3507308,Boracéia,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3507407,Borborema,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3507456,Borebi,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3507506,Botucatu,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3507605,Bragança Paulista,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3507704,Braúna,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3507753,Brejo Alegre,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3507803,Brodowski,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3507902,Brotas,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3508009,Buri,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3508108,Buritama,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3508207,Buritizal,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3508306,Cabrália Paulista,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3508405,Cabreúva,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3508504,Caçapava,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3508603,Cachoeira Paulista,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3508702,Caconde,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3508801,Cafelândia,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3508900,Caiabu,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3509007,Caieiras,8,Promotoria de Justiça Regional do Meio Ambiente do Cabeceiras
3509106,Caiuá,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3509205,Cajamar,8,Promotoria de Justiça Regional do Meio Ambiente do Cabeceiras
3509254,Cajati,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3509304,Cajobi,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3509403,Cajuru,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3509452,Campina do Monte Alegre,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3509502,Campinas,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3509601,Campo Limpo Paulista,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3509700,Campos do Jordão,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3509809,Campos Novos Paulista,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3509908,Cananéia,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3509957,Canas,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3510005,Cândido Mota,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3510104,Cândido Rodrigues,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3510153,Canitar,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3510203,Capão Bonito,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3510302,Capela do Alto,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3510401,Capivari,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3510500,Caraguatatuba,5,Promotoria de Justiça Regional do Meio Ambiente do Litoral Norte
3510609,Carapicuíba,22,Promotoria de Justiça Regional do Meio Ambiente do Cotia/Pirapora
3510708,Cardoso,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3510807,Casa Branca,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3510906,Cássia dos Coqueiros,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3511003,Castilho,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3511102,Catanduva,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3511201,Catiguá,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3511300,Cedral,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3511409,Cerqueira César,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3511508,Cerquilho,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3511607,Cesário Lange,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3511706,Charqueada,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3557204,Chavantes,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3511904,Clementina,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3512001,Colina,13,Promotoria de Justiça Regional do Meio Ambiente do Baixo Pardo/Grande
3512100,Colômbia,13,Promotoria de Justiça Regional do Meio Ambiente do Baixo Pardo/Grande
3512209,Conchal,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3512308,Conchas,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3512407,Cordeirópolis,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3512506,Coroados,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3512605,Coronel Macedo,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3512704,Corumbataí,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3512803,Cosmópolis,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3512902,Cosmorama,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3513009,Cotia,22,Promotoria de Justiça Regional do Meio Ambiente do Cotia/Pirapora
3513108,Cravinhos,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3513207,Cristais Paulista,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3513306,Cruzália,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3513405,Cruzeiro,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3513504,Cubatão,4,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul/ Baixada
3513603,Cunha,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3513702,Descalvado,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3513801,Diadema,21,Promotoria de Justiça Regional do Meio Ambiente do Alto Tietê/Grande
3513850,Dirce Reis,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3513900,Divinolândia,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3514007,Dobrada,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3514106,Dois Córregos,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3514205,Dolcinópolis,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3514304,Dourado,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3514403,Dracena,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3514502,Duartina,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3514601,Dumont,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3514700,Echaporã,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3514809,Eldorado,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3514908,Elias Fausto,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3514924,Elisiário,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3514957,Embaúba,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3515004,Embu das Artes,22,Promotoria de Justiça Regional do Meio Ambiente do Cotia/Pirapora
3515103,Embu-Guaçu,22,Promotoria de Justiça Regional do Meio Ambiente do Cotia/Pirapora
3515129,Emilianópolis,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3515152,Engenheiro Coelho,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3515186,Espírito Santo do Pinhal,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3515194,Espírito Santo do Turvo,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3557303,Estiva Gerbi,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3515301,Estrela do Norte,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3515202,Estrela d'Oeste,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3515350,Euclides da Cunha Paulista,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3515400,Fartura,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3515608,Fernando Prestes,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3515509,Fernandópolis,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3515657,Fernão,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3515707,Ferraz de Vasconcelos,8,Promotoria de Justiça Regional do Meio Ambiente do Cabeceiras
3515806,Flora Rica,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3515905,Floreal,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3516002,Flórida Paulista,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3516101,Florínea,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3516200,Franca,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3516309,Francisco Morato,8,Promotoria de Justiça Regional do Meio Ambiente do Cabeceiras
3516408,Franco da Rocha,8,Promotoria de Justiça Regional do Meio Ambiente do Cabeceiras
3516507,Gabriel Monteiro,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3516606,Gália,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3516705,Garça,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3516804,Gastão Vidigal,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3516853,Gavião Peixoto,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3516903,General Salgado,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3517000,Getulina,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3517109,Glicério,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3517208,Guaiçara,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3517307,Guaimbê,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3517406,Guaíra,13,Promotoria de Justiça Regional do Meio Ambiente do Baixo Pardo/Grande
3517505,Guapiaçu,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3517604,Guapiara,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3517703,Guará,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3517802,Guaraçaí,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3517901,Guaraci,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3518008,Guarani d'Oeste,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3518107,Guarantã,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3518206,Guararapes,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3518305,Guararema,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3518404,Guaratinguetá,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3518503,Guareí,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3518602,Guariba,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3518701,Guarujá,4,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul/ Baixada
3518800,Guarulhos,8,Promotoria de Justiça Regional do Meio Ambiente do Cabeceiras
3518859,Guatapará,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3518909,Guzolândia,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3519006,Herculândia,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3519055,Holambra,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3519071,Hortolândia,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3519105,Iacanga,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3519204,Iacri,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3519253,Iaras,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3519303,Ibaté,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3519402,Ibirá,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3519501,Ibirarema,7,Promotoria de Justiça Regional do Meio Ambiente do Médio Paranapanema
3519600,Ibitinga,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3519709,Ibiúna,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3519808,Icém,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3519907,Iepê,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3520004,Igaraçu do Tietê,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3520103,Igarapava,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3520202,Igaratá,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3520301,Iguape,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3520426,Ilha Comprida,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3520442,Ilha Solteira,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3520400,Ilhabela,5,Promotoria de Justiça Regional do Meio Ambiente do Litoral Norte
3520509,Indaiatuba,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3520608,Indiana,6,Promotoria de Justiça Regional do Meio Ambiente do Pontal do Paranapanema
3520707,Indiaporã,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3520806,Inúbia Paulista,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3520905,Ipaussu,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3521002,Iperó,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3521101,Ipeúna,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3521150,Ipiguá,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3521200,Iporanga,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3521309,Ipuã,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3521408,Iracemápolis,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3521507,Irapuã,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3521606,Irapuru,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3521705,Itaberá,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3521804,Itaí,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3521903,Itajobi,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3522000,Itaju,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3522109,Itanhaém,4,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul/ Baixada
3522158,Itaóca,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3522208,Itapecerica da Serra,22,Promotoria de Justiça Regional do Meio Ambiente do Cotia/Pirapora
3522307,Itapetininga,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3522406,Itapeva,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3522505,Itapevi,22,Promotoria de Justiça Regional do Meio Ambiente do Cotia/Pirapora
3522604,Itapira,23,Promotoria de Justiça Regional do Meio Ambiente do Alto Mogi/Médio Mogi Superior
3522653,Itapirapuã Paulista,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3522703,Itápolis,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3522802,Itaporanga,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3522901,Itapuí,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3523008,Itapura,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3523107,Itaquaquecetuba,8,Promotoria de Justiça Regional do Meio Ambiente do Cabeceiras
3523206,Itararé,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3523305,Itariri,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3523404,Itatiba,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3523503,Itatinga,15,Promotoria de Justiça Regional do Meio Ambiente do Alto Paranapanema
3523602,Itirapina,10,Promotoria de Justiça Regional do Meio Ambiente do PCJ Piracicaba
3523701,Itirapuã,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3523800,Itobi,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3523909,Itu,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3524006,Itupeva,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3524105,Ituverava,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3524204,Jaborandi,13,Promotoria de Justiça Regional do Meio Ambiente do Baixo Pardo/Grande
3524303,Jaboticabal,24,Promotoria de Justiça Regional do Meio Ambiente do Médio Mogi Inferior
3524402,Jacareí,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3524501,Jaci,16,Promotoria de Justiça Regional do Meio Ambiente do Turvo/Grande
3524600,Jacupiranga,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
3524709,Jaguariúna,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3524808,Jales,18,Promotoria de Justiça Regional do Meio Ambiente do São José dos Dourados
3524907,Jambeiro,3,Promotoria de Justiça Regional do Meio Ambiente do Paraíba do Sul
3525003,Jandira,22,Promotoria de Justiça Regional do Meio Ambiente do Cotia/Pirapora
3525102,Jardinópolis,1,Promotoria de Justiça Regional do Meio Ambiente do Pardo
3525201,Jarinu,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3525300,Jaú,14,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Jacaré
3525409,Jeriquara,12,Promotoria de Justiça Regional do Meio Ambiente do Sapucaí/Grande
3525508,Joanópolis,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3525607,João Ramalho,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3525706,José Bonifácio,19,Promotoria de Justiça Regional do Meio Ambiente do Baixo Tietê
3525805,Júlio Mesquita,17,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Batalha
3525854,Jumirim,11,Promotoria de Justiça Regional do Meio Ambiente do Tietê/Sorocaba
3525904,Jundiaí,9,Promotoria de Justiça Regional do Meio Ambiente do PCJ Campinas-Atibaia
3526001,Junqueirópolis,20,Promotoria de Justiça Regional do Meio Ambiente do Aguapeí/Peixe
3526100,Juquiá,2,Promotoria de Justiça Regional do Meio Ambiente do Vale do Ribeira
